设备类别,标注json文件名称,data_path,json_path,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode96,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10328/10328_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10328,/10328,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode97,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10329/10329_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10329,/10329,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode98,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10330/10330_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10330,/10330,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode99,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10331/10331_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10331,/10331,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode100,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10332/10332_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10332,/10332,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode101,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10333/10333_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10333,/10333,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode102,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10334/10334_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10334,/10334,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode103,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10335/10335_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10335,/10335,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode104,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10336/10336_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10336,/10336,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode105,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10337/10337_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10337,/10337,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode106,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10338/10338_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10338,/10338,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode107,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10339/10339_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10339,/10339,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode108,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10340/10340_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10340,/10340,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode109,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10341/10341_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10341,/10341,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode110,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10342/10342_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10342,/10342,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode111,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10343/10343_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10343,/10343,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode112,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10344/10344_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10344,/10344,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode113,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10345/10345_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10345,/10345,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode114,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10346/10346_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10346,/10346,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode115,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10347/10347_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10347,/10347,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode116,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10348/10348_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10348,/10348,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode117,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10349/10349_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10349,/10349,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode118,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10350/10350_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10350,/10350,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode119,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10351/10351_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10351,/10351,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode120,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10352/10352_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10352,/10352,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode121,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10353/10353_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10353,/10353,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode122,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10354/10354_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10354,/10354,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode123,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10355/10355_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10355,/10355,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode124,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10356/10356_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10356,/10356,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode125,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10357/10357_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10357,/10357,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode126,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10358/10358_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10358,/10358,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode127,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10359/10359_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10359,/10359,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode128,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10360/10360_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10360,/10360,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode129,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10361/10361_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10361,/10361,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode130,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10362/10362_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10362,/10362,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode131,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10363/10363_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10363,/10363,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode132,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10364/10364_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10364,/10364,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode133,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10365/10365_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10365,/10365,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode134,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10366/10366_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10366,/10366,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode135,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10367/10367_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10367,/10367,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode136,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10368/10368_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10368,/10368,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode137,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10369/10369_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10369,/10369,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode138,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10370/10370_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10370,/10370,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode139,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10371/10371_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10371,/10371,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode140,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10372/10372_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10372,/10372,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode141,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10373/10373_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10373,/10373,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode142,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10374/10374_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10374,/10374,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode143,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10375/10375_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10375,/10375,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode144,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10376/10376_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10376,/10376,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode145,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10377/10377_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10377,/10377,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode146,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10378/10378_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10378,/10378,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode147,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10379/10379_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10379,/10379,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode148,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10380/10380_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10380,/10380,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode149,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10381/10381_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10381,/10381,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode150,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10382/10382_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10382,/10382,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode151,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10383/10383_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10383,/10383,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode152,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10384/10384_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10384,/10384,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode153,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10385/10385_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10385,/10385,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode154,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10386/10386_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10386,/10386,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode155,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10387/10387_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10387,/10387,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode156,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10388/10388_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10388,/10388,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode157,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10389/10389_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10389,/10389,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode158,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10390/10390_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10390,/10390,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode159,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10391/10391_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10391,/10391,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode160,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10392/10392_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10392,/10392,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode161,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10393/10393_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10393,/10393,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode162,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10394/10394_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10394,/10394,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode163,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10395/10395_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10395,/10395,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_black_orange_250/episode164,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10396/10396_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10396,/10396,_cam_high.mp4
